Locality,PrecinctCode,PrecinctName,ActiveVoters,InactiveVoters,AllVoters,MilitaryVoters,OverseasVoters,TempVoters,TotalPrecinctsInLocality,TotalActiveVotersPrecinctLocality,TotalInActiveVotersPrecinctLocality,TotalAllVotersPrecinctLocality,TotalMilitaryVotersPrecinctLocality,TotalOverseasVotersPrecinctLocality,TotalFederalVotersPrecinctLocality,StateTotalLocality,TotalActiveVotersLocality,TotalInActiveVotersLocality,TotalAllVotersLocality,TotalMilitaryVotersLocality,TotalOverseasVotersLocality,TotalFederalVotersLocality,StateTotalPrecincts
Locality: 107 LOUDOUN COUNTY,0507,507 - GREENWAY,"1,618",108,"1,726",14,15,9,98,"276,631","15,828","292,459","2,711","1,803",631,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 107 LOUDOUN COUNTY,0508,508 - BALLS BLUFF,"3,109",175,"3,284",33,20,7,98,"276,631","15,828","292,459","2,711","1,803",631,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 107 LOUDOUN COUNTY,0509,509 - TOLBERT,"4,140",258,"4,398",43,16,5,98,"276,631","15,828","292,459","2,711","1,803",631,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 107 LOUDOUN COUNTY,0510,510 - HERITAGE,"1,869",83,"1,952",16,7,1,98,"276,631","15,828","292,459","2,711","1,803",631,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 107 LOUDOUN COUNTY,0615,615 - HILLSIDE,"2,806",139,"2,945",28,32,6,98,"276,631","15,828","292,459","2,711","1,803",631,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 107 LOUDOUN COUNTY,0616,616 - EAGLE RIDGE,"3,230",141,"3,371",24,26,5,98,"276,631","15,828","292,459","2,711","1,803",631,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 107 LOUDOUN COUNTY,0617,617 - OAK GROVE,"1,371",85,"1,456",9,5,,98,"276,631","15,828","292,459","2,711","1,803",631,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 107 LOUDOUN COUNTY,0619,619 - RIDGETOP,"1,961",301,"2,262",15,15,7,98,"276,631","15,828","292,459","2,711","1,803",631,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 107 LOUDOUN COUNTY,0620,620 - RUSSELL BRANCH,"3,412",218,"3,630",41,28,4,98,"276,631","15,828","292,459","2,711","1,803",631,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 107 LOUDOUN COUNTY,0621,621 - DOMINION TRAIL,"3,781",185,"3,966",20,28,10,98,"276,631","15,828","292,459","2,711","1,803",631,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 107 LOUDOUN COUNTY,0622,622 - FARMWELL STATION,"4,150",227,"4,377",37,33,6,98,"276,631","15,828","292,459","2,711","1,803",631,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 107 LOUDOUN COUNTY,0623,623 - WELLER,"4,832",174,"5,006",30,21,4,98,"276,631","15,828","292,459","2,711","1,803",631,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 107 LOUDOUN COUNTY,0625,625 - MILL RUN,"1,365",47,"1,412",22,4,2,98,"276,631","15,828","292,459","2,711","1,803",631,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 107 LOUDOUN COUNTY,0626,626 - ASHBY PONDS,"1,784",21,"1,805",4,5,2,98,"276,631","15,828","292,459","2,711","1,803",631,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 107 LOUDOUN COUNTY,0627,627 - ASHBROOK,"1,324",145,"1,469",5,5,8,98,"276,631","15,828","292,459","2,711","1,803",631,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 107 LOUDOUN COUNTY,0628,628 - MOOREFIELD STATION,"4,686",421,"5,107",74,30,7,98,"276,631","15,828","292,459","2,711","1,803",631,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 107 LOUDOUN COUNTY,0629,629 - DISCOVERY,"1,109",104,"1,213",8,3,3,98,"276,631","15,828","292,459","2,711","1,803",631,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 107 LOUDOUN COUNTY,0701,701 - SULLY,"2,799",162,"2,961",20,16,2,98,"276,631","15,828","292,459","2,711","1,803",631,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 107 LOUDOUN COUNTY,0702,702 - PARK VIEW,"2,611",161,"2,772",20,17,2,98,"276,631","15,828","292,459","2,711","1,803",631,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 107 LOUDOUN COUNTY,0703,703 - ROLLING RIDGE,"2,951",235,"3,186",33,21,7,98,"276,631","15,828","292,459","2,711","1,803",631,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 107 LOUDOUN COUNTY,0705,705 - FOREST GROVE,"3,536",256,"3,792",41,23,10,98,"276,631","15,828","292,459","2,711","1,803",631,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 107 LOUDOUN COUNTY,0707,707 - CLAUDE MOORE PARK,"2,433",189,"2,622",26,21,6,98,"276,631","15,828","292,459","2,711","1,803",631,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 107 LOUDOUN COUNTY,0708,708 - SENECA,"2,714",157,"2,871",19,25,12,98,"276,631","15,828","292,459","2,711","1,803",631,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 107 LOUDOUN COUNTY,0709,709 - MIRROR RIDGE,"2,921",173,"3,094",28,20,9,98,"276,631","15,828","292,459","2,711","1,803",631,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 107 LOUDOUN COUNTY,0710,710 - STERLING,"2,487",149,"2,636",29,20,7,98,"276,631","15,828","292,459","2,711","1,803",631,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 107 LOUDOUN COUNTY,0808,808 - STONE BRIDGE,"3,689",181,"3,870",35,31,12,98,"276,631","15,828","292,459","2,711","1,803",631,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 107 LOUDOUN COUNTY,0810,810 - CEDAR LANE,"2,939",193,"3,132",19,26,4,98,"276,631","15,828","292,459","2,711","1,803",631,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 107 LOUDOUN COUNTY,0813,813 - SELDENS LANDING,"2,595",239,"2,834",21,21,5,98,"276,631","15,828","292,459","2,711","1,803",631,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 107 LOUDOUN COUNTY,0814,814 - NEWTON - LEE,"3,492",190,"3,682",31,28,6,98,"276,631","15,828","292,459","2,711","1,803",631,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 107 LOUDOUN COUNTY,0815,815 - BELMONT RIDGE,"3,716",157,"3,873",14,28,15,98,"276,631","15,828","292,459","2,711","1,803",631,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 107 LOUDOUN COUNTY,0817,817 - SANDERS CORNER,"3,935",283,"4,218",42,39,6,98,"276,631","15,828","292,459","2,711","1,803",631,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 107 LOUDOUN COUNTY,0818,818 - BROAD RUN,"2,506",122,"2,628",19,31,8,98,"276,631","15,828","292,459","2,711","1,803",631,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 107 LOUDOUN COUNTY,0819,819 - HERITAGE CHURCH,"2,294",123,"2,417",26,20,8,98,"276,631","15,828","292,459","2,711","1,803",631,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 107 LOUDOUN COUNTY,0820,820 - BELMONT STATION,"2,833",156,"2,989",28,26,8,98,"276,631","15,828","292,459","2,711","1,803",631,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 107 LOUDOUN COUNTY,0822,822 - RIVERSIDE,"2,234",91,"2,325",14,9,11,98,"276,631","15,828","292,459","2,711","1,803",631,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 109 LOUISA COUNTY,0101,101 - GREEN SPRINGS #1,"3,242",91,"3,333",26,6,4,14,"28,688",889,"29,577",206,40,19,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 109 LOUISA COUNTY,0102,102 - GREEN SPRINGS #2,"1,404",40,"1,444",13,1,1,14,"28,688",889,"29,577",206,40,19,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 109 LOUISA COUNTY,0201,201 - LOUISA #1,"1,923",68,"1,991",14,1,1,14,"28,688",889,"29,577",206,40,19,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 109 LOUISA COUNTY,0202,202 - LOUISA #2,"1,690",51,"1,741",15,5,1,14,"28,688",889,"29,577",206,40,19,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 109 LOUISA COUNTY,0203,203 - LOUISA #3,318,8,326,2,1,1,14,"28,688",889,"29,577",206,40,19,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 109 LOUISA COUNTY,0301,301 - PATRICK HENRY #1,"2,382",82,"2,464",17,5,2,14,"28,688",889,"29,577",206,40,19,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 109 LOUISA COUNTY,0302,302 - PATRICK HENRY #2,"1,683",49,"1,732",10,,,14,"28,688",889,"29,577",206,40,19,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 109 LOUISA COUNTY,0401,401 - MINERAL,"4,327",146,"4,473",31,5,,14,"28,688",889,"29,577",206,40,19,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 109 LOUISA COUNTY,0501,501 - CUCKOO #1,"1,076",46,"1,122",6,,,14,"28,688",889,"29,577",206,40,19,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 109 LOUISA COUNTY,0502,502 - CUCKOO #2,"1,176",36,"1,212",4,,2,14,"28,688",889,"29,577",206,40,19,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 109 LOUISA COUNTY,0503,503 - CUCKOO #3,"1,854",52,"1,906",12,9,,14,"28,688",889,"29,577",206,40,19,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 109 LOUISA COUNTY,0601,601 - JACKSON,"3,704",100,"3,804",28,1,3,14,"28,688",889,"29,577",206,40,19,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 109 LOUISA COUNTY,0701,701 - MOUNTAIN ROAD #1,"1,875",61,"1,936",11,1,4,14,"28,688",889,"29,577",206,40,19,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 109 LOUISA COUNTY,0702,702 - MOUNTAIN ROAD #2,"2,034",59,"2,093",17,5,,14,"28,688",889,"29,577",206,40,19,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 111 LUNENBURG COUNTY,0101,101 - PLYMOUTH,998,38,"1,036",6,,,11,"7,833",265,"8,098",60,2,,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 111 LUNENBURG COUNTY,0201,201 - BROWNS STORE,943,38,981,8,2,,11,"7,833",265,"8,098",60,2,,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 111 LUNENBURG COUNTY,0301,301 - ROSEBUD,562,15,577,2,,,11,"7,833",265,"8,098",60,2,,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 111 LUNENBURG COUNTY,0302,302 - FLAT ROCK,710,19,729,5,,,11,"7,833",265,"8,098",60,2,,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 111 LUNENBURG COUNTY,0401,401 - ARROWHEAD GUN CLUB,390,12,402,3,,,11,"7,833",265,"8,098",60,2,,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 111 LUNENBURG COUNTY,0402,402 - PLEASANT GROVE,862,32,894,12,,,11,"7,833",265,"8,098",60,2,,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 111 LUNENBURG COUNTY,0501,501 - REEDY CREEK,587,14,601,4,,,11,"7,833",265,"8,098",60,2,,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 111 LUNENBURG COUNTY,0502,502 - PEOPLES COMMUNITY CENTER,661,22,683,2,,,11,"7,833",265,"8,098",60,2,,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 111 LUNENBURG COUNTY,0601,601 - HOUNDS CREEK,"1,003",33,"1,036",12,,,11,"7,833",265,"8,098",60,2,,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 111 LUNENBURG COUNTY,0701,701 - MEHERRIN FIRE DEPARTMENT,535,22,557,3,,,11,"7,833",265,"8,098",60,2,,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 111 LUNENBURG COUNTY,0702,702 - VICTORIA PUBLIC LIBRARY,582,20,602,3,,,11,"7,833",265,"8,098",60,2,,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 113 MADISON COUNTY,0001,001 - OAK PARK,"1,221",47,"1,268",9,2,4,9,"10,105",307,"10,412",78,16,14,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 113 MADISON COUNTY,0002,002 - RADIANT,"1,763",49,"1,812",16,1,2,9,"10,105",307,"10,412",78,16,14,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 113 MADISON COUNTY,0003,003 - ROCHELLE,822,27,849,3,3,,9,"10,105",307,"10,412",78,16,14,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 113 MADISON COUNTY,0004,004 - GRAVES MILL,80,3,83,1,1,1,9,"10,105",307,"10,412",78,16,14,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 113 MADISON COUNTY,0005,005 - MADISON,"1,892",58,"1,950",11,3,3,9,"10,105",307,"10,412",78,16,14,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 113 MADISON COUNTY,0006,006 - WOLFTOWN,"1,029",31,"1,060",11,2,,9,"10,105",307,"10,412",78,16,14,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 113 MADISON COUNTY,0007,007 - BRIGHTWOOD,"1,906",52,"1,958",14,,1,9,"10,105",307,"10,412",78,16,14,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 113 MADISON COUNTY,0008,008 - CRIGLERSVILLE,854,25,879,8,4,3,9,"10,105",307,"10,412",78,16,14,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 113 MADISON COUNTY,0009,009 - ETLAN,538,15,553,5,,,9,"10,105",307,"10,412",78,16,14,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 115 MATHEWS COUNTY,0001,001 - CHESAPEAKE,"1,632",67,"1,699",20,6,1,3,"7,113",264,"7,377",83,17,2,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 115 MATHEWS COUNTY,0002,002 - WESTVILLE,"2,504",103,"2,607",26,7,,3,"7,113",264,"7,377",83,17,2,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 115 MATHEWS COUNTY,0003,003 - PIANKATANK,"2,977",94,"3,071",37,4,1,3,"7,113",264,"7,377",83,17,2,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 117 MECKLENBURG COUNTY,0101,101 - WRIGHTS STORE,787,21,808,13,1,,23,"22,202",804,"23,006",177,14,4,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 117 MECKLENBURG COUNTY,0102,102 - PEARSONS STORE,307,11,318,,,,23,"22,202",804,"23,006",177,14,4,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 117 MECKLENBURG COUNTY,0103,103 - SOUTH CLARKSVILLE,"1,405",38,"1,443",5,2,,23,"22,202",804,"23,006",177,14,4,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 117 MECKLENBURG COUNTY,0201,201 - BOYDTON,791,13,804,9,1,,23,"22,202",804,"23,006",177,14,4,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 117 MECKLENBURG COUNTY,0202,202 - BLUESTONE SENIOR HIGH SCHOOL,347,6,353,1,,,23,"22,202",804,"23,006",177,14,4,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 117 MECKLENBURG COUNTY,0203,203 - CHASE CITY VFW POST,657,35,692,6,1,1,23,"22,202",804,"23,006",177,14,4,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 117 MECKLENBURG COUNTY,0301,301 - BRACEY,"1,638",73,"1,711",12,1,1,23,"22,202",804,"23,006",177,14,4,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 117 MECKLENBURG COUNTY,0302,302 - LACROSSE,"1,038",30,"1,068",7,1,,23,"22,202",804,"23,006",177,14,4,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 117 MECKLENBURG COUNTY,0401,401 - AMERICAN LEGION HALL,"2,313",84,"2,397",24,1,,23,"22,202",804,"23,006",177,14,4,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 117 MECKLENBURG COUNTY,0402,402 - PARK VIEW MIDDLE SCHOOL,286,3,289,2,,,23,"22,202",804,"23,006",177,14,4,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 117 MECKLENBURG COUNTY,0501,501 - SOUTH HILL,"2,557",120,"2,677",19,2,,23,"22,202",804,"23,006",177,14,4,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 117 MECKLENBURG COUNTY,0601,601 - BASKERVILLE,"1,077",54,"1,131",8,,,23,"22,202",804,"23,006",177,14,4,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 117 MECKLENBURG COUNTY,0602,602 - UNION LEVEL,550,22,572,8,,,23,"22,202",804,"23,006",177,14,4,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 117 MECKLENBURG COUNTY,0603,603 - SMITH CROSSROADS,378,9,387,2,,,23,"22,202",804,"23,006",177,14,4,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 117 MECKLENBURG COUNTY,0604,604 - LAKE GASTON,693,38,731,12,,,23,"22,202",804,"23,006",177,14,4,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 117 MECKLENBURG COUNTY,0701,701 - CHASE CITY,"1,191",37,"1,228",9,1,,23,"22,202",804,"23,006",177,14,4,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 117 MECKLENBURG COUNTY,0702,702 - SUNSHINE,871,28,899,3,,,23,"22,202",804,"23,006",177,14,4,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 117 MECKLENBURG COUNTY,0801,801 - FINCHLEY,370,6,376,4,,,23,"22,202",804,"23,006",177,14,4,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 117 MECKLENBURG COUNTY,0802,802 - BLUESTONE,"1,208",46,"1,254",10,1,1,23,"22,202",804,"23,006",177,14,4,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 117 MECKLENBURG COUNTY,0803,803 - CHASE CITY ELEMENTARY SCHOOL,841,25,866,6,,,23,"22,202",804,"23,006",177,14,4,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 117 MECKLENBURG COUNTY,0901,901 - AVERETT,296,4,300,2,,,23,"22,202",804,"23,006",177,14,4,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 117 MECKLENBURG COUNTY,0902,902 - BUFFALO SPRINGS,548,16,564,2,,,23,"22,202",804,"23,006",177,14,4,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 117 MECKLENBURG COUNTY,0903,903 - CLARKSVILLE,"2,053",85,"2,138",13,2,1,23,"22,202",804,"23,006",177,14,4,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 119 MIDDLESEX COUNTY,0101,101 - SALUDA,683,35,718,13,7,,6,"8,493",254,"8,747",73,23,7,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 119 MIDDLESEX COUNTY,0102,102 - URBANNA,938,34,972,1,5,2,6,"8,493",254,"8,747",73,23,7,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 119 MIDDLESEX COUNTY,0201,201 - NEW MARKET,"1,797",40,"1,837",12,4,,6,"8,493",254,"8,747",73,23,7,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 119 MIDDLESEX COUNTY,0302,302 - CHURCH VIEW,"1,626",41,"1,667",11,1,1,6,"8,493",254,"8,747",73,23,7,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 119 MIDDLESEX COUNTY,0401,401- HARMONY VILLAGE,"1,694",60,"1,754",17,,3,6,"8,493",254,"8,747",73,23,7,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 119 MIDDLESEX COUNTY,0501,501 - WILTON,"1,755",44,"1,799",19,6,1,6,"8,493",254,"8,747",73,23,7,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 121 MONTGOMERY COUNTY,0101,101 - PRECINCT A-1,"2,188",109,"2,297",27,5,5,29,"57,323","4,595","61,918",467,155,101,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 121 MONTGOMERY COUNTY,0102,102 - PRECINCT A-2,"2,406",294,"2,700",16,17,12,29,"57,323","4,595","61,918",467,155,101,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 121 MONTGOMERY COUNTY,0103,103 - PRECINCT A-3,182,39,221,1,,,29,"57,323","4,595","61,918",467,155,101,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 121 MONTGOMERY COUNTY,0104,104 - PRECINCT A-4 ,"2,508",263,"2,771",24,15,17,29,"57,323","4,595","61,918",467,155,101,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 121 MONTGOMERY COUNTY,0105,105 - PRECINCT A-5,"1,844",98,"1,942",22,6,,29,"57,323","4,595","61,918",467,155,101,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 121 MONTGOMERY COUNTY,0201,201 - PRECINCT B-1,786,36,822,3,1,,29,"57,323","4,595","61,918",467,155,101,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 121 MONTGOMERY COUNTY,0202,202 - PRECINCT B-2,"2,489",177,"2,666",20,,1,29,"57,323","4,595","61,918",467,155,101,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 121 MONTGOMERY COUNTY,0203,203 - PRECINCT B-3,"1,231",69,"1,300",10,,,29,"57,323","4,595","61,918",467,155,101,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 121 MONTGOMERY COUNTY,0204,204 - PRECINCT B-4,"3,170",243,"3,413",30,1,3,29,"57,323","4,595","61,918",467,155,101,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 121 MONTGOMERY COUNTY,0205,205 - PRECINCT B-5,"2,210",155,"2,365",13,2,2,29,"57,323","4,595","61,918",467,155,101,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 121 MONTGOMERY COUNTY,0301,301 - PRECINCT C-1,"2,969",114,"3,083",14,3,,29,"57,323","4,595","61,918",467,155,101,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 121 MONTGOMERY COUNTY,0302,302 - PRECINCT C-2,"1,306",37,"1,343",6,,1,29,"57,323","4,595","61,918",467,155,101,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 121 MONTGOMERY COUNTY,0303,303 - PRECINCT C-3,"1,259",33,"1,292",8,,,29,"57,323","4,595","61,918",467,155,101,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 121 MONTGOMERY COUNTY,0304,304 - PRECINCT C-4,"2,579",202,"2,781",24,3,1,29,"57,323","4,595","61,918",467,155,101,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 121 MONTGOMERY COUNTY,0305,305 - PRECINCT C-5,"1,643",87,"1,730",14,1,1,29,"57,323","4,595","61,918",467,155,101,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 121 MONTGOMERY COUNTY,0401,401 - PRECINCT D-1,"2,975",94,"3,069",16,2,2,29,"57,323","4,595","61,918",467,155,101,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 121 MONTGOMERY COUNTY,0402,402 - PRECINCT D-2,"3,053",53,"3,106",20,3,1,29,"57,323","4,595","61,918",467,155,101,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 121 MONTGOMERY COUNTY,0403,403 - PRECINCT D-3,"3,009",212,"3,221",29,3,3,29,"57,323","4,595","61,918",467,155,101,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 121 MONTGOMERY COUNTY,0404,404 - PRECINCT D-4,"1,298",27,"1,325",6,1,1,29,"57,323","4,595","61,918",467,155,101,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 121 MONTGOMERY COUNTY,0501,501 - PRECINCT E-1,"2,521",184,"2,705",17,8,2,29,"57,323","4,595","61,918",467,155,101,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 121 MONTGOMERY COUNTY,0502,502 - PRECINCT E-2,"1,772",59,"1,831",11,1,1,29,"57,323","4,595","61,918",467,155,101,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 121 MONTGOMERY COUNTY,0503,503 - PRECINCT E-3,742,327,"1,069",3,2,2,29,"57,323","4,595","61,918",467,155,101,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 121 MONTGOMERY COUNTY,0504,504 - PRECINCT E-4,513,72,585,7,4,2,29,"57,323","4,595","61,918",467,155,101,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
Locality: 121 MONTGOMERY COUNTY,0601,601 - PRECINCT F-1,"2,562",222,"2,784",27,15,10,29,"57,323","4,595","61,918",467,155,101,133,"5,773,768","358,563","6,132,331","111,045","19,821","9,102","2,545"
