Locality,PrecinctCode,PrecinctName,ActiveVoters,InactiveVoters,AllVoters,MilitaryVoters,OverseasVoters,TempVoters,TotalPrecinctsInLocality,TotalActiveVotersPrecinctLocality,TotalInActiveVotersPrecinctLocality,TotalAllVotersPrecinctLocality,TotalMilitaryVotersPrecinctLocality,TotalOverseasVotersPrecinctLocality,TotalFederalVotersPrecinctLocality,StateTotalLocality,TotalActiveVotersLocality,TotalInActiveVotersLocality,TotalAllVotersLocality,TotalMilitaryVotersLocality,TotalOverseasVotersLocality,TotalFederalVotersLocality,StateTotalPrecincts
Locality: 163 ROCKBRIDGE COUNTY,0202,202 - HIGHLAND BELLE,"1,769",44,"1,813",15,8,3,17,"15,479",381,"15,860",115,51,22,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 163 ROCKBRIDGE COUNTY,0203,203 - VO-TECH,559,49,608,8,1,,17,"15,479",381,"15,860",115,51,22,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 163 ROCKBRIDGE COUNTY,0301,301 - MAURY RIVER,970,21,991,6,1,,17,"15,479",381,"15,860",115,51,22,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 163 ROCKBRIDGE COUNTY,0302,302 - NATURAL BRIDGE,"1,049",22,"1,071",2,,,17,"15,479",381,"15,860",115,51,22,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 163 ROCKBRIDGE COUNTY,0303,303 - FALLING SPRING,481,15,496,4,,1,17,"15,479",381,"15,860",115,51,22,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 163 ROCKBRIDGE COUNTY,0401,401 - FAIRFIELD,"1,015",16,"1,031",5,7,3,17,"15,479",381,"15,860",115,51,22,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 163 ROCKBRIDGE COUNTY,0402,402 - MOUNTAIN VIEW,"1,598",31,"1,629",4,7,,17,"15,479",381,"15,860",115,51,22,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 163 ROCKBRIDGE COUNTY,0403,403 - VESUVIUS,527,12,539,3,1,,17,"15,479",381,"15,860",115,51,22,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 163 ROCKBRIDGE COUNTY,0501,501 - GOSHEN,569,14,583,4,,1,17,"15,479",381,"15,860",115,51,22,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 163 ROCKBRIDGE COUNTY,0502,502 - MEADOWVIEW,"1,002",30,"1,032",14,,,17,"15,479",381,"15,860",115,51,22,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 163 ROCKBRIDGE COUNTY,0503,503 - ROCKBRIDGE BATHS,597,14,611,5,5,,17,"15,479",381,"15,860",115,51,22,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 163 ROCKBRIDGE COUNTY,0504,504 - ROCKBRIDGE,"1,006",19,"1,025",11,2,1,17,"15,479",381,"15,860",115,51,22,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 165 ROCKINGHAM COUNTY,0101,101 - BROADWAY,"2,736",78,"2,814",13,3,3,31,"54,188","1,386","55,574",307,92,54,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 165 ROCKINGHAM COUNTY,0102,102 - TIMBERVILLE,"1,666",57,"1,723",4,6,1,31,"54,188","1,386","55,574",307,92,54,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 165 ROCKINGHAM COUNTY,0103,103 - FULKS RUN,"1,515",48,"1,563",6,1,,31,"54,188","1,386","55,574",307,92,54,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 165 ROCKINGHAM COUNTY,0104,104 - BERGTON,499,8,507,3,1,1,31,"54,188","1,386","55,574",307,92,54,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 165 ROCKINGHAM COUNTY,0105,105 - LACEY SPRING,"1,172",18,"1,190",4,1,,31,"54,188","1,386","55,574",307,92,54,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 165 ROCKINGHAM COUNTY,0106,106 - TENTH LEGION,"1,119",28,"1,147",3,1,,31,"54,188","1,386","55,574",307,92,54,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 165 ROCKINGHAM COUNTY,0107,107 - PLAINS,"1,209",27,"1,236",4,3,3,31,"54,188","1,386","55,574",307,92,54,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 165 ROCKINGHAM COUNTY,0108,108 - LITTLE NORTH MOUNTAIN,864,19,883,4,1,,31,"54,188","1,386","55,574",307,92,54,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 165 ROCKINGHAM COUNTY,0201,201 - SINGERS GLEN,"1,643",16,"1,659",8,2,5,31,"54,188","1,386","55,574",307,92,54,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 165 ROCKINGHAM COUNTY,0202,202 - EDOM,"2,921",72,"2,993",23,7,2,31,"54,188","1,386","55,574",307,92,54,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 165 ROCKINGHAM COUNTY,0203,203 - DAYTON,"1,168",35,"1,203",9,6,1,31,"54,188","1,386","55,574",307,92,54,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 165 ROCKINGHAM COUNTY,0204,204 - MT CLINTON,"1,842",34,"1,876",5,6,4,31,"54,188","1,386","55,574",307,92,54,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 165 ROCKINGHAM COUNTY,0205,205 - SILVER LAKE,"2,372",49,"2,421",21,9,4,31,"54,188","1,386","55,574",307,92,54,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 165 ROCKINGHAM COUNTY,0301,301 - KEEZLETOWN,"1,206",34,"1,240",12,9,4,31,"54,188","1,386","55,574",307,92,54,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 165 ROCKINGHAM COUNTY,0302,302 - PORT REPUBLIC,"1,896",49,"1,945",14,,,31,"54,188","1,386","55,574",307,92,54,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 165 ROCKINGHAM COUNTY,0303,303 - MELROSE,"1,013",21,"1,034",8,,,31,"54,188","1,386","55,574",307,92,54,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 165 ROCKINGHAM COUNTY,0304,304 - GROTTOES,"1,968",58,"2,026",6,1,1,31,"54,188","1,386","55,574",307,92,54,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 165 ROCKINGHAM COUNTY,0305,305 - MASSANETTA SPRINGS,"2,720",119,"2,839",25,3,2,31,"54,188","1,386","55,574",307,92,54,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 165 ROCKINGHAM COUNTY,0306,306 - CROSS KEYS,613,14,627,3,,1,31,"54,188","1,386","55,574",307,92,54,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 165 ROCKINGHAM COUNTY,0307,307 - CROSSROADS,"2,990",76,"3,066",11,6,4,31,"54,188","1,386","55,574",307,92,54,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 165 ROCKINGHAM COUNTY,0401,401 - WEST BRIDGEWATER,"1,454",44,"1,498",9,1,2,31,"54,188","1,386","55,574",307,92,54,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 165 ROCKINGHAM COUNTY,0402,402 - MONTEZUMA,"1,751",18,"1,769",8,2,,31,"54,188","1,386","55,574",307,92,54,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 165 ROCKINGHAM COUNTY,0403,403 - MT CRAWFORD,308,8,316,1,,,31,"54,188","1,386","55,574",307,92,54,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 165 ROCKINGHAM COUNTY,0404,404 - NORTH RIVER,"2,305",81,"2,386",13,2,1,31,"54,188","1,386","55,574",307,92,54,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 165 ROCKINGHAM COUNTY,0405,405 - OTTOBINE,"2,192",31,"2,223",8,,,31,"54,188","1,386","55,574",307,92,54,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 165 ROCKINGHAM COUNTY,0406,406 - EAST BRIDGEWATER,"2,137",99,"2,236",9,9,3,31,"54,188","1,386","55,574",307,92,54,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 165 ROCKINGHAM COUNTY,0501,501 - ELKTON,"2,020",49,"2,069",17,4,1,31,"54,188","1,386","55,574",307,92,54,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 165 ROCKINGHAM COUNTY,0502,502 - SWIFT RUN,"2,917",59,"2,976",14,1,1,31,"54,188","1,386","55,574",307,92,54,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 165 ROCKINGHAM COUNTY,0503,503 - MCGAHEYSVILLE,"2,561",42,"2,603",15,4,3,31,"54,188","1,386","55,574",307,92,54,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 165 ROCKINGHAM COUNTY,0504,504 - SOUTH FORK,"1,320",16,"1,336",10,1,1,31,"54,188","1,386","55,574",307,92,54,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 165 ROCKINGHAM COUNTY,0505,505 - STONY RUN,"2,091",79,"2,170",17,2,6,31,"54,188","1,386","55,574",307,92,54,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 167 RUSSELL COUNTY,0101,101 - MOCCASIN,"1,350",27,"1,377",6,,,15,"18,638",417,"19,055",70,12,3,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 167 RUSSELL COUNTY,0102,102 - COPPER CREEK,"1,076",20,"1,096",3,1,,15,"18,638",417,"19,055",70,12,3,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 167 RUSSELL COUNTY,0103,103 - SOUTH CASTLEWOOD,812,26,838,5,,,15,"18,638",417,"19,055",70,12,3,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 167 RUSSELL COUNTY,0201,201 - NORTH CASTLEWOOD,"2,314",55,"2,369",17,3,1,15,"18,638",417,"19,055",70,12,3,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 167 RUSSELL COUNTY,0202,202 - DANTE,549,14,563,3,,,15,"18,638",417,"19,055",70,12,3,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 167 RUSSELL COUNTY,0301,301 - COOKS MILL,425,5,430,,1,,15,"18,638",417,"19,055",70,12,3,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 167 RUSSELL COUNTY,0302,302 - DAUGHERTY,558,6,564,3,,,15,"18,638",417,"19,055",70,12,3,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 167 RUSSELL COUNTY,0303,303 - NEW GARDEN,"1,390",22,"1,412",6,,,15,"18,638",417,"19,055",70,12,3,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 167 RUSSELL COUNTY,0304,304 - CLEVELAND,744,35,779,2,,1,15,"18,638",417,"19,055",70,12,3,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 167 RUSSELL COUNTY,0401,401 - DRILL,175,5,180,1,,,15,"18,638",417,"19,055",70,12,3,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 167 RUSSELL COUNTY,0402,402 - SWORDS CREEK,"1,920",34,"1,954",5,2,,15,"18,638",417,"19,055",70,12,3,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 167 RUSSELL COUNTY,0403,403 - HONAKER,958,22,980,4,,,15,"18,638",417,"19,055",70,12,3,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 167 RUSSELL COUNTY,0501,501 - WEST LEBANON,"3,052",73,"3,125",8,2,1,15,"18,638",417,"19,055",70,12,3,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 167 RUSSELL COUNTY,0601,601 -  EAST LEBANON,"1,468",33,"1,501",3,1,,15,"18,638",417,"19,055",70,12,3,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 167 RUSSELL COUNTY,0602,602 - ELK GARDEN,"1,847",40,"1,887",4,2,,15,"18,638",417,"19,055",70,12,3,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 169 SCOTT COUNTY,0101,101 - WEBER CITY,"1,221",43,"1,264",4,,,17,"15,413",350,"15,763",40,4,,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 169 SCOTT COUNTY,0102,102 - YUMA,"1,365",21,"1,386",5,,,17,"15,413",350,"15,763",40,4,,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 169 SCOTT COUNTY,0202,202 - WEBER CITY EAST,889,21,910,1,,,17,"15,413",350,"15,763",40,4,,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 169 SCOTT COUNTY,0203,203 - HILTONS,"1,301",29,"1,330",7,,,17,"15,413",350,"15,763",40,4,,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 169 SCOTT COUNTY,0204,204 - CLARK'S,342,13,355,3,,,17,"15,413",350,"15,763",40,4,,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 169 SCOTT COUNTY,0301,301 - NICKELSVILLE,979,24,"1,003",6,2,,17,"15,413",350,"15,763",40,4,,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 169 SCOTT COUNTY,0302,302 - SNOWFLAKE,687,11,698,3,,,17,"15,413",350,"15,763",40,4,,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 169 SCOTT COUNTY,0303,303 - TWIN SPRINGS,765,5,770,,,,17,"15,413",350,"15,763",40,4,,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 169 SCOTT COUNTY,0304,304 - COPPER CREEK,248,3,251,,,,17,"15,413",350,"15,763",40,4,,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 169 SCOTT COUNTY,0401,401 - GATE CITY,"2,798",73,"2,871",5,2,,17,"15,413",350,"15,763",40,4,,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 169 SCOTT COUNTY,0501,501 - DUNGANNON,598,16,614,1,,,17,"15,413",350,"15,763",40,4,,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 169 SCOTT COUNTY,0502,502 - FORT BLACKMORE,627,13,640,1,,,17,"15,413",350,"15,763",40,4,,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 169 SCOTT COUNTY,0503,503 - MANVILLE,432,8,440,1,,,17,"15,413",350,"15,763",40,4,,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 169 SCOTT COUNTY,0504,504 - RYE COVE,880,20,900,,,,17,"15,413",350,"15,763",40,4,,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 169 SCOTT COUNTY,0601,601 - CLINCHPORT,644,11,655,2,,,17,"15,413",350,"15,763",40,4,,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 169 SCOTT COUNTY,0602,602 - DUFFIELD-PATTONSVILLE,"1,291",35,"1,326",1,,,17,"15,413",350,"15,763",40,4,,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 169 SCOTT COUNTY,0603,603 - FAIRVIEW,346,4,350,,,,17,"15,413",350,"15,763",40,4,,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 171 SHENANDOAH COUNTY,0101,101 - ORKNEY SPRINGS,"1,538",55,"1,593",7,,10,12,"30,679",990,"31,669",164,19,46,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 171 SHENANDOAH COUNTY,0103,103 - NEW MARKET,"3,532",119,"3,651",11,4,9,12,"30,679",990,"31,669",164,19,46,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 171 SHENANDOAH COUNTY,0201,201 - CONICVILLE,"2,469",28,"2,497",14,4,,12,"30,679",990,"31,669",164,19,46,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 171 SHENANDOAH COUNTY,0202,202 - MT JACKSON,"2,210",59,"2,269",8,,1,12,"30,679",990,"31,669",164,19,46,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 171 SHENANDOAH COUNTY,0302,302 - EDINBURG,"2,144",55,"2,199",8,2,1,12,"30,679",990,"31,669",164,19,46,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 171 SHENANDOAH COUNTY,0303,303 - ST LUKE,"2,096",37,"2,133",7,1,1,12,"30,679",990,"31,669",164,19,46,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 171 SHENANDOAH COUNTY,0304,304 - FORT VALLEY,"1,142",31,"1,173",13,,1,12,"30,679",990,"31,669",164,19,46,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 171 SHENANDOAH COUNTY,0401,401 - WOODSTOCK,"4,917",214,"5,131",31,4,9,12,"30,679",990,"31,669",164,19,46,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 171 SHENANDOAH COUNTY,0501,501 - CEDAR CREEK,210,4,214,1,1,,12,"30,679",990,"31,669",164,19,46,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 171 SHENANDOAH COUNTY,0503,503 - TOMS BROOK,"3,082",79,"3,161",14,1,4,12,"30,679",990,"31,669",164,19,46,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 171 SHENANDOAH COUNTY,0504,504 - LEBANON CHURCH,"2,127",59,"2,186",14,,2,12,"30,679",990,"31,669",164,19,46,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 171 SHENANDOAH COUNTY,0601,601 - STRASBURG,"5,212",250,"5,462",36,2,8,12,"30,679",990,"31,669",164,19,46,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 173 SMYTH COUNTY,0101,101 - SALTVILLE,"2,660",50,"2,710",14,,,14,"19,439",441,"19,880",94,9,4,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 173 SMYTH COUNTY,0201,201 - SEVEN MILE FORD,"1,920",36,"1,956",15,1,,14,"19,439",441,"19,880",94,9,4,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 173 SMYTH COUNTY,0202,202 - RICH VALLEY,752,12,764,4,,,14,"19,439",441,"19,880",94,9,4,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 173 SMYTH COUNTY,0301,301 - CHILHOWIE,"2,227",42,"2,269",13,,2,14,"19,439",441,"19,880",94,9,4,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 173 SMYTH COUNTY,0302,302 - ST CLAIR,651,8,659,5,,,14,"19,439",441,"19,880",94,9,4,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 173 SMYTH COUNTY,0401,401 - EAST PARK,"1,709",53,"1,762",5,3,,14,"19,439",441,"19,880",94,9,4,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 173 SMYTH COUNTY,0402,402 - WEST PARK,990,50,"1,040",5,1,,14,"19,439",441,"19,880",94,9,4,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 173 SMYTH COUNTY,0501,501 - ATKINS,"1,773",40,"1,813",4,,,14,"19,439",441,"19,880",94,9,4,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 173 SMYTH COUNTY,0502,502 - WASSONA,"1,133",24,"1,157",2,1,,14,"19,439",441,"19,880",94,9,4,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 173 SMYTH COUNTY,0601,601 - ROYAL OAK EAST,"1,855",53,"1,908",7,,,14,"19,439",441,"19,880",94,9,4,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 173 SMYTH COUNTY,0602,602 - ROYAL OAK WEST,827,26,853,8,3,,14,"19,439",441,"19,880",94,9,4,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 173 SMYTH COUNTY,0701,701 - ADWOLFE,"1,771",28,"1,799",7,,1,14,"19,439",441,"19,880",94,9,4,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 173 SMYTH COUNTY,0702,702 - SUGAR GROVE,"1,011",14,"1,025",4,,1,14,"19,439",441,"19,880",94,9,4,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 173 SMYTH COUNTY,0703,703 - KONNAROCK,160,5,165,1,,,14,"19,439",441,"19,880",94,9,4,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 175 SOUTHAMPTON COUNTY,0101,101 - BERLIN,879,27,906,18,,,13,"12,541",412,"12,953",147,9,5,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 175 SOUTHAMPTON COUNTY,0102,102 - IVOR,"1,221",41,"1,262",18,1,,13,"12,541",412,"12,953",147,9,5,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 175 SOUTHAMPTON COUNTY,0201,201 - BOYKINS,"1,304",30,"1,334",13,,,13,"12,541",412,"12,953",147,9,5,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 175 SOUTHAMPTON COUNTY,0202,202 - BRANCHVILLE,423,9,432,1,,,13,"12,541",412,"12,953",147,9,5,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 175 SOUTHAMPTON COUNTY,0301,301 - CAPRON,"1,021",21,"1,042",3,1,1,13,"12,541",412,"12,953",147,9,5,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 175 SOUTHAMPTON COUNTY,0302,302 - SEBRELL,998,37,"1,035",13,2,,13,"12,541",412,"12,953",147,9,5,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 175 SOUTHAMPTON COUNTY,0401,401 - DREWRYVILLE,779,36,815,6,1,1,13,"12,541",412,"12,953",147,9,5,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 175 SOUTHAMPTON COUNTY,0501,501 - HUNTERDALE,"1,553",51,"1,604",33,1,1,13,"12,541",412,"12,953",147,9,5,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 175 SOUTHAMPTON COUNTY,0502,502 - FORKS-OF-THE-RIVER,684,22,706,4,1,1,13,"12,541",412,"12,953",147,9,5,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 175 SOUTHAMPTON COUNTY,0601,601 - COURTLAND,"1,366",42,"1,408",18,2,1,13,"12,541",412,"12,953",147,9,5,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 175 SOUTHAMPTON COUNTY,0602,602 - SEDLEY,515,26,541,5,,,13,"12,541",412,"12,953",147,9,5,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 175 SOUTHAMPTON COUNTY,0701,701 - BLACKWATER RIVER,805,30,835,7,,,13,"12,541",412,"12,953",147,9,5,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 175 SOUTHAMPTON COUNTY,0702,702 - NEWSOMS,993,40,"1,033",8,,,13,"12,541",412,"12,953",147,9,5,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 177 SPOTSYLVANIA COUNTY,0101,101 - PARTLOW,"2,904",94,"2,998",53,,1,26,"97,649","4,176","101,825","1,947",232,79,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 177 SPOTSYLVANIA COUNTY,0102,102 - BLAYDES CORNER,"3,268",125,"3,393",43,3,,26,"97,649","4,176","101,825","1,947",232,79,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
Locality: 177 SPOTSYLVANIA COUNTY,0103,103 - TRAVELERS REST,"4,569",124,"4,693",74,6,5,26,"97,649","4,176","101,825","1,947",232,79,133,"5,681,535","300,575","5,982,110","93,843","22,595","9,208","2,456"
